idCarpeta;Delito;Categoria;FechaHecho;Año_hecho;Mes_hecho;Mes_año_hecho;Sexo;Edad;TipoPersona;CalidadJuridica;lon;lat;geopoint
8444387;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;29/05/19 20:40;2019;Mayo;;Masculino;59;FISICA;VICTIMA Y DENUNCIANTE;-99.17005235;19.45262814;19.45262814, -99.17005235
8444446;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;30/05/19 12:30;2019;Mayo;;Masculino;64;FISICA;VICTIMA Y DENUNCIANTE;-99.17408448;19.38756711;19.38756711, -99.17408448
8444456;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;15/05/19 14:00;2019;Mayo;;Femenino;59;FISICA;VICTIMA Y DENUNCIANTE;-99.1458477;19.46661;19.46661, -99.1458477
8444492;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;30/05/19 14:00;2019;Mayo;;Masculino;53;FISICA;VICTIMA Y DENUNCIANTE;-99.1378934;19.3198669;19.3198669, -99.1378934
8444509;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;27/05/19 19:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA;NA;NA;
8449717;AMENAZAS;DELITO DE BAJO IMPACTO;23/05/19 9:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.17217017;19.42697032;19.42697032, -99.17217017
8449772;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;29/05/19 19:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.18761599;19.4039888;19.4039888, -99.18761599
8449864;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;26/05/19 16:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.2026268;19.33850689;19.33850689, -99.2026268
8450018;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;23/05/19 0:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.15064411;19.29586828;19.29586828, -99.15064411
8450066;FRAUDE;DELITO DE BAJO IMPACTO;16/05/19 12:00;2019;Mayo;;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;-99.1848125;19.4472332;19.4472332, -99.1848125
8450141;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;12/05/19 10:00;2019;Mayo;;Femenino;42;FISICA;VICTIMA Y DENUNCIANTE;-99.19029434;19.47539338;19.47539338, -99.19029434
8450244;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;11/05/19 13:30;2019;Mayo;;Masculino;34;FISICA;VICTIMA Y DENUNCIANTE;-99.07842408;19.33362338;19.33362338, -99.07842408
8450368;COHECHO;DELITO DE BAJO IMPACTO;27/05/19 0:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1499397;19.4210682;19.4210682, -99.1499397
8450381;ROBO DE PLACA DE AUTOMOVIL;DELITO DE BAJO IMPACTO;20/05/19 22:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1802696;19.3661949;19.3661949, -99.1802696
8450487;ROBO DE OBJETOS A ESCUELA;DELITO DE BAJO IMPACTO;21/05/19 12:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.23676017;19.38289543;19.38289543, -99.23676017
8450503;AMENAZAS;DELITO DE BAJO IMPACTO;31/05/19 15:30;2019;Mayo;;Femenino;40;FISICA;VICTIMA Y DENUNCIANTE;-99.11926131;19.44327406;19.44327406, -99.11926131
8450596;AMENAZAS;DELITO DE BAJO IMPACTO;16/05/19 14:57;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.19626776;19.36870256;19.36870256, -99.19626776
;ROBO A NEGOCIO CON VIOLENCIA;;03/05/19 23:03;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.19031792;19.3529821;19.3529821, -99.19031792
;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;;06/05/19 23:20;2019;Mayo;2019_05;Masculino;58;FISICA;VICTIMA Y DENUNCIANTE;-99.1627367;19.5182901;19.5182901, -99.1627367
;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;;07/05/19 6:30;2019;Mayo;2019_05;Masculino;38;FISICA;VICTIMA Y DENUNCIANTE;-98.96375394;19.31220837;19.31220837, -98.96375394
;ROBO A NEGOCIO SIN VIOLENCIA;;06/05/19 18:00;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.15755002;19.45261259;19.45261259, -99.15755002
;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;;07/05/19 10:00;2019;Mayo;2019_05;Masculino;55;FISICA;VICTIMA Y DENUNCIANTE;-99.09327785;19.39045702;19.39045702, -99.09327785
;ROBO A NEGOCIO SIN VIOLENCIA;;07/05/19 14:10;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.2083092;19.33177458;19.33177458, -99.2083092
;LESIONES INTENCIONALES POR GOLPES;;02/05/19 7:30;2019;Mayo;2019_05;Masculino;27;FISICA;VICTIMA Y DENUNCIANTE;-99.1802147;19.3765413;19.3765413, -99.1802147
;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;;04/05/19 2:45;2019;Mayo;2019_05;Masculino;39;FISICA;VICTIMA Y DENUNCIANTE;-99.1157118;19.4355208;19.4355208, -99.1157118
;TENTATIVA DE EXTORSION;;07/05/19 11:00;2019;Mayo;2019_05;Femenino;65;FISICA;VICTIMA Y DENUNCIANTE;-99.17947828;19.45778382;19.45778382, -99.17947828
;VIOLENCIA FAMILIAR;;07/05/19 12:00;2019;Mayo;2019_05;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;-99.122645;19.4581077;19.4581077, -99.122645
;ROBO DE VEHICULO DE SERVICIO PÚBLICO SIN VIOLENCIA;;07/05/19 11:20;2019;Mayo;2019_05;Masculino;56;FISICA;VICTIMA Y DENUNCIANTE;-99.165521;19.2960202;19.2960202, -99.165521
;AMENAZAS;;06/05/19 23:30;2019;Mayo;2019_05;Masculino;32;FISICA;VICTIMA Y DENUNCIANTE;-99.23617841;19.35501583;19.35501583, -99.23617841
;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;;07/05/19 8:30;2019;Mayo;2019_05;Femenino;45;FISICA;VICTIMA Y DENUNCIANTE;-99.1860679;19.4352319;19.4352319, -99.1860679
;LESIONES INTENCIONALES POR GOLPES;;01/05/19 10:45;2019;Mayo;2019_05;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;-99.2450788;19.2980518;19.2980518, -99.2450788
;TENTATIVA DE EXTORSION;;06/05/19 20:00;2019;Mayo;2019_05;Masculino;46;FISICA;VICTIMA Y DENUNCIANTE;-99.06659756;19.3356576;19.3356576, -99.06659756
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;03/05/19 20:00;2019;Mayo;2019_05;Femenino;35;FISICA;VICTIMA Y DENUNCIANTE;-99.19186973;19.37897595;19.37897595, -99.19186973
;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;;07/05/19 10:00;2019;Mayo;2019_05;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.19672052;19.3711226;19.3711226, -99.19672052
;AMENAZAS;;04/05/19 17:20;2019;Mayo;2019_05;Femenino;45;FISICA;VICTIMA Y DENUNCIANTE;-99.07261962;19.25751401;19.25751401, -99.07261962
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;05/05/19 22:30;2019;Mayo;2019_05;Femenino;57;FISICA;VICTIMA Y DENUNCIANTE;-99.08165328;19.32353201;19.32353201, -99.08165328
;ROBO A REPARTIDOR CON VIOLENCIA;;06/05/19 15:45;2019;Mayo;2019_05;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;-99.09977772;19.50347951;19.50347951, -99.09977772
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;06/05/19 8:40;2019;Mayo;2019_05;Masculino;34;FISICA;VICTIMA Y DENUNCIANTE;-99.17581433;19.44768194;19.44768194, -99.17581433
;ROBO DE OBJETOS;;03/05/19 16:00;2019;Mayo;2019_05;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;-99.19886468;19.39722767;19.39722767, -99.19886468
;VIOLENCIA FAMILIAR;;03/05/19 1:00;2019;Mayo;2019_05;Femenino;58;FISICA;VICTIMA Y DENUNCIANTE;-99.1490264;19.4682149;19.4682149, -99.1490264
;ROBO A REPARTIDOR CON VIOLENCIA;;07/05/19 9:30;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.1655482;19.4153517;19.4153517, -99.1655482
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;04/05/19 20:00;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.0717458;19.4259923;19.4259923, -99.0717458
;ROBO A NEGOCIO SIN VIOLENCIA;;07/05/19 15:30;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.15305114;19.44653944;19.44653944, -99.15305114
;VIOLENCIA FAMILIAR;;03/05/19 15:54;2019;Mayo;2019_05;Masculino;1;FISICA;VICTIMA;-99.1239571;19.321641;19.321641, -99.1239571
;VIOLENCIA FAMILIAR;;03/05/19 15:54;2019;Mayo;2019_05;Femenino;12;FISICA;VICTIMA;-99.1239571;19.321641;19.321641, -99.1239571
;ROBO DE OBJETOS;;04/05/19 12:30;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.1950383;19.3314574;19.3314574, -99.1950383
;VIOLENCIA FAMILIAR;;07/05/19 3:30;2019;Mayo;2019_05;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;-99.14785069;19.33015456;19.33015456, -99.14785069
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;07/05/19 14:00;2019;Mayo;2019_05;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;-99.1100179;19.4711976;19.4711976, -99.1100179
;PRIVACION DE LA LIBERTAD PERSONAL;;03/05/19 22:00;2019;Mayo;2019_05;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;NA;NA;
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;07/05/19 17:45;2019;Mayo;2019_05;Masculino;25;FISICA;VICTIMA Y DENUNCIANTE;-99.13792129;19.43656839;19.43656839, -99.13792129
;ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA;;07/05/19 14:00;2019;Mayo;2019_05;Femenino;17;FISICA;VICTIMA;-99.2012441;19.3393044;19.3393044, -99.2012441
;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;;06/05/19 18:00;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.16579101;19.36836376;19.36836376, -99.16579101
;VIOLENCIA FAMILIAR;;07/05/19 1:00;2019;Mayo;2019_05;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.04417122;19.31256603;19.31256603, -99.04417122
;VIOLENCIA FAMILIAR;;06/05/19 10:30;2019;Mayo;2019_05;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.080035;19.440306;19.440306, -99.080035
;VIOLENCIA FAMILIAR;;07/05/19 14:00;2019;Mayo;2019_05;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;-99.21226898;19.33228744;19.33228744, -99.21226898
;ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA;;06/05/19 16:00;2019;Mayo;2019_05;Masculino;42;FISICA;VICTIMA Y DENUNCIANTE;-99.0926531;19.3760384;19.3760384, -99.0926531
;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;;07/05/19 16:00;2019;Mayo;2019_05;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;-99.1251;19.4291818;19.4291818, -99.1251
;ROBO A NEGOCIO SIN VIOLENCIA;;07/05/19 19:12;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA Y DENUNCIANTE;-99.1210115;19.4723516;19.4723516, -99.1210115
;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;;04/05/19 14:00;2019;Mayo;2019_05;Femenino;89;FISICA;VICTIMA Y DENUNCIANTE;-99.1684433;19.4059137;19.4059137, -99.1684433
;ACOSO SEXUAL;;06/05/19 16:30;2019;Mayo;2019_05;Femenino;16;FISICA;VICTIMA;-99.25931857;19.31011045;19.31011045, -99.25931857
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;07/05/19 17:15;2019;Mayo;2019_05;Masculino;22;FISICA;VICTIMA Y DENUNCIANTE;-99.19356475;19.48134812;19.48134812, -99.19356475
;FRAUDE;;02/05/19 23:00;2019;Mayo;2019_05;Masculino;51;FISICA;VICTIMA Y DENUNCIANTE;-99.15281339;19.44754431;19.44754431, -99.15281339
;ROBO DE MOTOCICLETA CON VIOLENCIA;;06/05/19 21:30;2019;Mayo;2019_05;Masculino;23;FISICA;VICTIMA Y DENUNCIANTE;-99.00620511;19.24647809;19.24647809, -99.00620511
;FRAUDE;;07/05/19 16:00;2019;Mayo;2019_05;Masculino;56;FISICA;VICTIMA Y DENUNCIANTE;-99.1718377;19.3340261;19.3340261, -99.1718377
;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;;07/05/19 13:40;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.1776786;19.35461051;19.35461051, -99.1776786
;FRAUDE;;07/05/19 12:20;2019;Mayo;2019_05;Femenino;69;FISICA;VICTIMA Y DENUNCIANTE;-99.1876812;19.3850949;19.3850949, -99.1876812
;LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION;;07/05/19 7:00;2019;Mayo;2019_05;Masculino;NA;FISICA;LESIONADO;-99.13000336;19.30934616;19.30934616, -99.13000336
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;06/05/19 20:30;2019;Mayo;2019_05;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;-99.14641167;19.44517603;19.44517603, -99.14641167
;LESIONES INTENCIONALES POR ARMA DE FUEGO;;07/05/19 19:40;2019;Mayo;2019_05;Masculino;37;FISICA;LESIONADO;-99.17161861;19.43728124;19.43728124, -99.17161861
;ABUSO SEXUAL;;07/05/19 19:47;2019;Mayo;2019_05;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;-99.12369109;19.35813554;19.35813554, -99.12369109
;ROBO DE OBJETOS;;07/05/19 12:25;2019;Mayo;2019_05;Masculino;60;FISICA;VICTIMA Y DENUNCIANTE;-99.0748888;19.3510285;19.3510285, -99.0748888
;SUSTRACCION DE MENORES;;07/05/19 19:30;2019;Mayo;2019_05;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;-99.12169164;19.38509955;19.38509955, -99.12169164
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;07/05/19 22:00;2019;Mayo;2019_05;Masculino;25;FISICA;VICTIMA Y DENUNCIANTE;-99.12715753;19.51712546;19.51712546, -99.12715753
;LESIONES INTENCIONALES POR GOLPES;;06/05/19 13:00;2019;Mayo;2019_05;Masculino;59;FISICA;VICTIMA Y DENUNCIANTE;-99.29356097;19.35665175;19.35665175, -99.29356097
;ROBO A PASAJERO A BORDO DE PESERO COLECTIVO CON VIOLENCIA;;07/05/19 22:40;2019;Mayo;2019_05;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;-99.09032495;19.35855634;19.35855634, -99.09032495
;ABANDONO DE PERSONA;;01/05/19 12:00;2019;Mayo;2019_05;Masculino;6;FISICA;VICTIMA;-99.0234186;19.3730095;19.3730095, -99.0234186
;ROBO DE OBJETOS;;06/05/19 6:00;2019;Mayo;2019_05;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.19167914;19.21442236;19.21442236, -99.19167914
;ROBO DE MOTOCICLETA CON VIOLENCIA;;07/05/19 21:00;2019;Mayo;2019_05;Masculino;21;FISICA;VICTIMA Y DENUNCIANTE;-99.2535028;19.3191456;19.3191456, -99.2535028
;LESIONES CULPOSAS;;05/05/19 14:00;2019;Mayo;2019_05;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;-99.18197349;19.42448559;19.42448559, -99.18197349
;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;;07/05/19 21:26;2019;Mayo;2019_05;Masculino;NA;FISICA;VICTIMA;-99.13233496;19.36147027;19.36147027, -99.13233496
;VIOLENCIA FAMILIAR;;08/05/19 0:00;2019;Mayo;2019_05;Femenino;55;FISICA;VICTIMA Y DENUNCIANTE;-99.1372034;19.487576;19.487576, -99.1372034
;ROBO A NEGOCIO CON VIOLENCIA;;07/05/19 22:50;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.071471;19.36723892;19.36723892, -99.071471
;VIOLENCIA FAMILIAR;;06/05/19 19:30;2019;Mayo;2019_05;Femenino;2;FISICA;VICTIMA;-99.11532824;19.2703406;19.2703406, -99.11532824
;LESIONES INTENCIONALES POR ARMA DE FUEGO;;07/05/19 21:00;2019;Mayo;2019_05;Masculino;38;FISICA;LESIONADO;NA;NA;
;VIOLENCIA FAMILIAR;;06/05/19 12:35;2019;Mayo;2019_05;Femenino;31;FISICA;VICTIMA Y DENUNCIANTE;-99.19285545;19.45083881;19.45083881, -99.19285545
;LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION;;07/05/19 20:55;2019;Mayo;2019_05;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1003322;19.38573665;19.38573665, -99.1003322
;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;;10/05/19 20:30;2019;Mayo;2019_05;Masculino;NA;FISICA;VICTIMA;-99.161002;19.3542682;19.3542682, -99.161002
;LESIONES INTENCIONALES POR ARMA DE FUEGO;;08/05/19 7:20;2019;Mayo;2019_05;Femenino;NA;FISICA;LESIONADO;NA;NA;
;LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION;;08/05/19 6:40;2019;Mayo;2019_05;Masculino;37;FISICA;VICTIMA Y DENUNCIANTE;-99.11983276;19.27388645;19.27388645, -99.11983276
;LESIONES INTENCIONALES POR ARMA DE FUEGO;;07/05/19 23:50;2019;Mayo;2019_05;Masculino;32;FISICA;LESIONADO;NA;NA;
;ABUSO SEXUAL;;08/05/19 6:15;2019;Mayo;2019_05;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;-99.08555369;19.41398903;19.41398903, -99.08555369
;ROBO A NEGOCIO CON VIOLENCIA;;08/05/19 8:10;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.1211825;19.44133827;19.44133827, -99.1211825
;ROBO A NEGOCIO SIN VIOLENCIA;;08/05/19 8:00;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.15520906;19.43946928;19.43946928, -99.15520906
;ROBO A NEGOCIO CON VIOLENCIA;;08/05/19 9:00;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.0258084;19.34283953;19.34283953, -99.0258084
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;07/05/19 22:00;2019;Mayo;2019_05;Masculino;27;FISICA;VICTIMA Y DENUNCIANTE;-99.12279734;19.28474834;19.28474834, -99.12279734
;FRAUDE;;08/05/19 8:10;2019;Mayo;2019_05;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;-99.10670406;19.48299591;19.48299591, -99.10670406
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;06/05/19 7:30;2019;Mayo;2019_05;Masculino;37;FISICA;VICTIMA Y DENUNCIANTE;-99.18830754;19.4023193;19.4023193, -99.18830754
;TENTATIVA DE EXTORSION;;04/05/19 13:00;2019;Mayo;2019_05;Masculino;43;FISICA;VICTIMA Y DENUNCIANTE;-99.0712256;19.425933;19.425933, -99.0712256
;ROBO DE MOTOCICLETA CON VIOLENCIA;;07/05/19 21:30;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.1613699;19.38228819;19.38228819, -99.1613699
;PERDIDA DE LA VIDA POR SUICIDIO;;08/05/19 10:00;2019;Mayo;2019_05;Masculino;36;FISICA;CADAVER;-98.99775298;19.28957449;19.28957449, -98.99775298
;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;;07/05/19 21:00;2019;Mayo;2019_05;Femenino;30;FISICA;VICTIMA Y DENUNCIANTE;-99.19849851;19.41325309;19.41325309, -99.19849851
;ROBO DE ACCESORIOS DE AUTO;;08/05/19 9:56;2019;Mayo;2019_05;Femenino;50;FISICA;VICTIMA Y DENUNCIANTE;-99.1337552;19.41213356;19.41213356, -99.1337552
;AMENAZAS;;05/05/19 17:15;2019;Mayo;2019_05;Masculino;41;FISICA;VICTIMA Y DENUNCIANTE;-99.1264236;19.56456557;19.56456557, -99.1264236
;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;;05/05/19 18:08;2019;Mayo;2019_05;Masculino;52;FISICA;VICTIMA Y DENUNCIANTE;-99.1959093;19.44547397;19.44547397, -99.1959093
;AMENAZAS;;05/05/19 13:30;2019;Mayo;2019_05;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;-99.0986874;19.4152353;19.4152353, -99.0986874
;ROBO A NEGOCIO SIN VIOLENCIA;;05/05/19 19:13;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.08342474;19.38207023;19.38207023, -99.08342474
;ABUSO SEXUAL;;05/05/19 18:00;2019;Mayo;2019_05;Femenino;10;FISICA;VICTIMA;-98.9943453;19.34629;19.34629, -98.9943453
;PRIVACION DE LA LIBERTAD PERSONAL;;05/05/19 18:30;2019;Mayo;2019_05;Femenino;35;FISICA;VICTIMA Y DENUNCIANTE;-99.04333301;19.2952817;19.2952817, -99.04333301
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;03/05/19 20:00;2019;Mayo;2019_05;NA;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.0681682;19.4652084;19.4652084, -99.0681682
;VIOLENCIA FAMILIAR;;05/05/19 19:00;2019;Mayo;2019_05;Femenino;11;FISICA;VICTIMA;-99.08443856;19.3334236;19.3334236, -99.08443856
;ABUSO SEXUAL;;05/05/19 20:50;2019;Mayo;2019_05;Femenino;21;FISICA;VICTIMA Y DENUNCIANTE;-99.14413019;19.41331456;19.41331456, -99.14413019
;VIOLENCIA FAMILIAR;;05/05/19 21:00;2019;Mayo;2019_05;Femenino;48;FISICA;VICTIMA Y DENUNCIANTE;-99.1720598;19.5260276;19.5260276, -99.1720598
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;05/05/19 22:25;2019;Mayo;2019_05;Masculino;25;FISICA;VICTIMA Y DENUNCIANTE;-99.14344555;19.31626908;19.31626908, -99.14344555
;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;;05/05/19 1:30;2019;Mayo;2019_05;Masculino;43;FISICA;VICTIMA Y DENUNCIANTE;-99.04167284;19.32518079;19.32518079, -99.04167284
;AMENAZAS;;05/05/19 21:20;2019;Mayo;2019_05;Femenino;54;FISICA;VICTIMA Y DENUNCIANTE;-99.16084331;19.3033751;19.3033751, -99.16084331
;HOMICIDIO POR ARMA BLANCA;;06/05/19 1:34;2019;Mayo;2019_05;Masculino;57;FISICA;CADAVER;-99.1291574;19.43876227;19.43876227, -99.1291574
;VIOLENCIA FAMILIAR;;05/05/19 18:15;2019;Mayo;2019_05;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;-99.04337849;19.29527322;19.29527322, -99.04337849
;ROBO DE OBJETOS;;13/05/19 7:45;2019;Mayo;2019_05;NA;NA;MORAL;VICTIMA;-99.10072734;19.50502289;19.50502289, -99.10072734
;ROBO A NEGOCIO SIN VIOLENCIA;;04/05/19 11:30;2019;Mayo;2019_05;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;-99.17171977;19.3454324;19.3454324, -99.17171977
;ROBO DE OBJETOS;;08/05/19 3:30;2019;Mayo;2019_05;Femenino;54;FISICA;VICTIMA Y DENUNCIANTE;-98.96644996;19.2263751;19.2263751, -98.96644996
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;13/05/19 17:15;2019;Mayo;2019_05;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;-99.2003395;19.31123577;19.31123577, -99.2003395
;ABUSO SEXUAL;;12/05/19 15:45;2019;Mayo;2019_05;Femenino;33;FISICA;VICTIMA Y DENUNCIANTE;-99.14006836;19.46589432;19.46589432, -99.14006836
;FRAUDE;;10/05/19 10:00;2019;Mayo;2019_05;Masculino;62;FISICA;VICTIMA Y DENUNCIANTE;-99.1686917;19.393407;19.393407, -99.1686917
;VIOLENCIA FAMILIAR;;13/05/19 5:20;2019;Mayo;2019_05;Femenino;33;FISICA;VICTIMA Y DENUNCIANTE;-99.03049434;19.30112515;19.30112515, -99.03049434
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;13/05/19 17:15;2019;Mayo;2019_05;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.0630754;19.3512482;19.3512482, -99.0630754
;VIOLENCIA FAMILIAR;;12/05/19 23:00;2019;Mayo;2019_05;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;-99.0825819;19.30915016;19.30915016, -99.0825819
;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;;04/05/19 7:00;2019;Mayo;2019_05;Masculino;55;FISICA;VICTIMA Y DENUNCIANTE;-99.16597021;19.30151732;19.30151732, -99.16597021
;ROBO DE MOTOCICLETA SIN VIOLENCIA;;11/05/19 14:00;2019;Mayo;2019_05;Masculino;32;FISICA;VICTIMA Y DENUNCIANTE;-99.15578041;19.42217718;19.42217718, -99.15578041
;DAÑO EN PROPIEDAD AJENA INTENCIONAL;;12/05/19 20:00;2019;Mayo;2019_05;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;-99.23816518;19.38298668;19.38298668, -99.23816518
;PERDIDA DE LA VIDA POR PARO CARDIACO;;13/05/19 17:30;2019;Mayo;2019_05;Masculino;60;FISICA;FALLECIDO;-99.0719145;19.3917057;19.3917057, -99.0719145
;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;;13/05/19 18:55;2019;Mayo;2019_05;Masculino;43;FISICA;VICTIMA Y DENUNCIANTE;-99.05522814;19.28250324;19.28250324, -99.05522814
;VIOLENCIA FAMILIAR;;11/05/19 22:30;2019;Mayo;2019_05;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;-99.22501343;19.37176217;19.37176217, -99.22501343
;TENTATIVA DE EXTORSION;;10/05/19 13:30;2019;Mayo;2019_05;Femenino;49;FISICA;VICTIMA Y DENUNCIANTE;-99.05203208;19.29044329;19.29044329, -99.05203208
;LESIONES INTENCIONALES POR ARMA BLANCA;;13/05/19 0:00;2019;Mayo;2019_05;Masculino;31;FISICA;LESIONADO;-99.14271495;19.46132797;19.46132797, -99.14271495
;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;;09/05/19 12:00;2019;Mayo;2019_05;Masculino;68;FISICA;VICTIMA Y DENUNCIANTE;-99.152534;19.5105328;19.5105328, -99.152534
